Date,Open,High,Low,Close,Volume
2019-03-12,3467.08,3482.3,3431.09,3463.68,8691981778
2019-03-13,3467.06,3464.03,3446.15,3447.83,8356934390
2019-03-14,3446.35,3493.29,3451.31,3470.22,9267900197
2019-03-15,3472.79,3505.31,3457.9,3494.71,8288512017
2019-03-16,3497.35,3597.17,3495.37,3572.19,8696096120
2019-03-17,3571.3,3576.95,3534.86,3555.38,7261956175
2019-03-18,3560.25,3594.8,3533.96,3557.13,8509713345
2019-03-19,3557.38,3595.56,3546.39,3585.6,8230304628
2019-03-20,3585.18,3579.56,3552.51,3576.84,8904659506
2019-03-21,3573.74,3596.86,3524.14,3542.43,9522390586
2019-03-22,3541.73,3586.82,3530.91,3558.99,8183731459
2019-03-23,3557.88,3581.91,3551.91,3569.47,8471985632
2019-03-24,3568.89,3573.78,3547.02,3560.79,8095854344
2019-03-25,3562.51,3573.09,3478.06,3502.47,9155769653
2019-03-26,3507.79,3534.56,3494.65,3534.56,9497165017
2019-03-27,3534.15,3632.14,3531.16,3631.98,9683758088
2019-03-28,3632.92,3649.55,3598.24,3623.73,8330101742
2019-03-29,3622.54,3662.81,3590.79,3652.06,9729622878
2019-03-30,3646.5,3828.88,3612.44,3659.44,8672798331
2019-03-31,3658.37,3664.65,3647.79,3657.87,8059095555
2019-04-01,3657.87,3711.02,3650.34,3710.86,9065049147
2019-04-02,3709.76,4378.12,3708.28,4354.9,19021953657
2019-04-03,4355.74,4722.59,4352.8,4422.51,20364873584
2019-04-04,4421.1,4502.37,4308.97,4386.39,16263001737
2019-04-05,4386.22,4505.32,4382.77,4488.19,15003740653
2019-04-06,4488.29,4638.91,4448.57,4508.8,15086140497
2019-04-07,4511.46,4666.12,4500.42,4634.54,14847420752
2019-04-08,4635.32,4739.82,4577.84,4699.31,15239302854
2019-04-09,4699.44,4699.44,4582.14,4619.99,13067531219
2019-04-10,4619.26,4810.05,4609.58,4722.06,13750184451
2019-04-11,4722.47,4748.88,4451.71,4497.27,14701387025
2019-04-12,4494.35,4516.77,4391.53,4500.68,12092984942
2019-04-13,4500.07,4533.91,4475.96,4506.91,9571034992
2019-04-14,4506.18,4586.13,4469.25,4571.38,9192752356
2019-04-15,4571.03,4595.4,4444.61,4482.45,10872080100
2019-04-16,4482.17,4641.78,4471.07,4639.53,10295957065
2019-04-17,4640.04,4674.56,4611.7,4649.07,11010667480
2019-04-18,4648.75,4736.94,4647.56,4715.56,11798276027
2019-04-19,4715.55,4745.77,4657.03,4716.39,12254008323
2019-04-20,4716.7,4765.01,4709.33,4746.69,11711043211
2019-04-21,4744.9,4766.29,4674.64,4726.6,12212731492
2019-04-22,4724.68,4816.11,4699.22,4795.6,12968847994
2019-04-23,4795.6,5023.04,4790.31,4964.71,14137009893
2019-04-24,4963.7,5035.36,4858.92,4899.66,15284823497
2019-04-25,4901.14,4978.44,4653.12,4678.54,13765122793
2019-04-26,4678.35,4833.08,4649.99,4732.41,15070373647
2019-04-27,4732.52,4760.23,4691.43,4722.17,11752133720
2019-04-28,4725.27,4771.13,4714.51,4740.14,11498007295
2019-04-29,4739.85,4758.27,4664.01,4690.79,12278635854
2019-04-30,4691.56,4782.43,4658.43,4771.26,12375914347
2019-05-01,4771.0,4817.55,4767.23,4823.62,12213315362
2019-05-02,4823.38,4938.75,4813.43,4927.25,13106836445
2019-05-03,4927.53,5258.24,4912.93,5147.04,16704551999
2019-05-04,5147.86,5252.88,5037.45,5203.15,15675730777
2019-05-05,5203.06,5205.56,5091.22,5181.75,13240072049
2019-05-06,5177.91,5178.9,5053.34,5130.17,14048573270
2019-05-07,5129.1,5354.23,5125.36,5209.5,16109192274
2019-05-08,5227.4,5349.6,5178.43,5342.55,13681852074
2019-05-09,5342.41,5510.97,5342.41,5503.88,14961581150
2019-05-10,5504.84,5727.32,5486.55,5678.45,17287573052
2019-05-11,5679.18,6527.84,5675.65,6413.69,25697903986
2019-05-12,6412.56,6679.95,6066.27,6205.38,24718155882
2019-05-13,6204.32,7169.19,6140.26,6958.03,25533251460
2019-05-14,6951.4,7357.65,6867.76,7134.91,28587654704
2019-05-15,7130.72,7334.36,7043.25,7321.37,25291111829
2019-05-16,7311.99,7425.0,6916.61,7057.22,29685603684
2019-05-17,7058.92,7095.83,6304.86,6578.52,26933099173
2019-05-18,6576.52,6671.12,6495.75,6513.4,19128742817
2019-05-19,6510.5,7400.85,6510.5,7342.64,23200695811
2019-05-20,7341.95,7345.34,6881.75,7142.94,21346880688
2019-05-21,7142.64,7222.9,7028.53,7131.45,22502352529
2019-05-22,7125.15,7164.85,6827.57,6884.6,22159129021
2019-05-23,6882.33,7104.4,6765.67,7047.17,21867124559
2019-05-24,7047.81,7266.78,6996.73,7128.09,23130747309
2019-05-25,7132.12,7243.94,7109.0,7185.6,19860622351
2019-05-26,7187.97,7749.45,7071.5,7737.38,23799417119
2019-05-27,7738.14,7958.87,7730.75,7866.87,24969715870
2019-05-28,7864.17,7868.14,7713.47,7808.07,21693389184
2019-05-29,7806.84,7857.73,7596.38,7775.35,21076837662
2019-05-30,7777.39,8089.8,7387.27,7473.81,26273677417
2019-05-31,7474.55,7671.15,7301.19,7660.29,22660754298
2019-06-01,7659.7,7705.94,7577.27,7650.92,20090600620
2019-06-02,7652.22,7866.53,7648.44,7824.94,18138243074
2019-06-03,7823.85,7825.91,7296.11,7299.27,19565949474
2019-06-04,7301.04,7301.04,6722.49,6849.16,21868330503
2019-06-05,6846.12,7017.32,6821.56,6968.26,19380278436
2019-06-06,6964.17,7064.06,6715.22,6936.57,17270085103
2019-06-07,6940.56,7168.86,6908.08,7095.01,16883309532
2019-06-08,7088.68,7124.06,6913.01,7015.78,14573537200
2019-06-09,7011.85,7035.05,6696.89,6791.21,14672969020
2019-06-10,6794.93,7107.66,6701.44,7068.96,16513525776
2019-06-11,7072.41,7093.69,6866.02,6997.71,15100424923
2019-06-12,6995.7,7256.76,6937.42,7211.59,16851335707
2019-06-13,7212.6,7368.25,7160.83,7296.71,16550429436
2019-06-14,7296.63,7756.91,7257.34,7741.94,17659848879
2019-06-15,7738.31,7889.14,7674.77,7870.66,16359588799
2019-06-16,7873.39,8313.68,7849.45,8017.55,20812547519
2019-06-17,8012.59,8390.82,8012.59,8302.84,13863928895
2019-06-18,8316.3,8327.39,8043.96,8109.81,14152087499
2019-06-19,8107.46,8277.0,8098.86,8253.93,13837484833
2019-06-20,8253.52,8496.76,8178.45,8435.33,15801542085
2019-06-21,8431.88,8909.28,8365.23,8909.28,18112684983
2019-06-22,8936.83,9798.75,8876.33,9398.58,26342778750
2019-06-23,9394.19,9889.31,9263.34,9536.27,18446693859
2019-06-24,9533.9,9713.7,9324.58,9659.92,16906808632
2019-06-25,9656.48,10372.48,9656.48,10372.48,21886683363
2019-06-26,10361.63,12135.6,10339.59,11443.04,39654073839
2019-06-27,11443.82,11707.3,9228.69,9833.77,35154792499
2019-06-28,9815.62,10936.82,9605.72,10903.56,30835121525
2019-06-29,10897.79,10897.92,10113.56,10509.9,26297177039
2019-06-30,10485.83,10718.99,9504.91,9520.88,23990193993
2019-07-01,9503.08,9870.46,8938.22,9376.39,26028695677
2019-07-02,9381.31,9656.8,8618.66,9566.48,27469165572
2019-07-03,9581.5,10603.72,9581.5,10597.43,27285047218
2019-07-04,10607.58,10636.91,9894.57,9937.92,22967791101
2019-07-05,9927.08,10166.07,9646.3,9772.97,21220895891
2019-07-06,9776.61,10346.73,9776.61,9979.53,18779283841
2019-07-07,9987.6,10281.1,9926.34,10198.81,17251232976
2019-07-08,10195.03,11008.82,10146.7,10953.47,20935727857
2019-07-09,10952.99,11399.5,10905.51,11221.01,25137363014
2019-07-10,11220.0,11672.98,10405.09,10797.56,29868414975
2019-07-11,10782.64,10787.06,9915.95,10096.29,25417328757
2019-07-12,10092.42,10559.66,9919.6,10473.77,20861316438
2019-07-13,10471.24,10496.79,9669.35,10098.29,18652322461
2019-07-14,10088.22,10150.43,9080.85,9098.85,19948859649
2019-07-15,9100.43,9811.17,8868.99,9674.61,22540500855
2019-07-16,9676.0,9808.36,8423.46,8452.75,21539536705
2019-07-17,8447.76,8879.26,8166.9,8633.6,21882733799
2019-07-18,8638.25,9552.59,8358.31,9472.16,22366833498
2019-07-19,9461.03,9516.81,9113.32,9378.67,18459845871
2019-07-20,9374.29,9840.71,9307.91,9589.97,17997425920
2019-07-21,9599.22,9656.54,9248.77,9448.14,15270353604
2019-07-22,9445.11,9493.15,9058.4,9229.93,14576423508
2019-07-23,9233.18,9276.84,8848.76,8877.62,16007099892
2019-07-24,8865.93,8892.0,8625.37,8806.17,15615311858
2019-07-25,8803.63,9110.59,8742.78,8892.68,14195091511
2019-07-26,8893.83,8897.02,8715.55,8863.53,13017151606
2019-07-27,8864.31,9130.25,8451.55,8510.95,15102392964
2019-07-28,8523.48,8603.15,8311.52,8582.6,12343276122
2019-07-29,8578.39,8700.26,8520.02,8542.99,12377173980
2019-07-30,8545.84,8702.76,8472.81,8610.65,12394968227
2019-07-31,8607.63,9109.95,8669.59,9109.95,15022603972
2019-08-01,9102.56,9458.07,8976.67,9386.74,15493433951
2019-08-02,9388.88,9594.12,9350.03,9454.79,15720946670
2019-08-03,9455.78,9840.06,9441.6,9727.65,13800528601
2019-08-04,9727.57,9913.3,9546.57,9875.91,14881938032
2019-08-05,9867.4,10613.42,9867.4,10500.03,21235471599
2019-08-06,10503.36,10960.33,10078.77,10243.88,21093529993
2019-08-07,10241.92,10733.75,10195.1,10658.73,19810003942
2019-08-08,10669.51,10691.39,10330.72,10697.32,17415491000
2019-08-09,10685.52,10699.82,10449.04,10516.33,16258144339
2019-08-10,10515.1,10563.06,10038.48,10065.18,16067873849
2019-08-11,10061.39,10281.45,9944.44,10281.45,14074052012
2019-08-12,10285.91,10285.91,10119.53,10148.33,12167350642
2019-08-13,10150.46,10191.12,9686.15,9749.75,14926859587
2019-08-14,9742.89,9743.24,8997.95,9021.05,17941077695
2019-08-15,9009.01,9361.32,8687.37,9280.88,20610279832
2019-08-16,9288.04,9479.05,8894.21,9350.39,18231683056
2019-08-17,9336.32,9420.95,9091.14,9221.87,12418143563
2019-08-18,9223.01,9452.52,9120.34,9327.3,11720021193
2019-08-19,9331.01,9849.56,9301.2,9849.56,14471326152
2019-08-20,9849.92,9876.57,9575.65,9699.05,13564753835
2019-08-21,9699.96,9731.69,8977.41,9140.37,17556757969
2019-08-22,9145.23,9231.17,8852.96,9139.01,15423303692
2019-08-23,9145.37,9302.13,9095.39,9271.42,13920552878
2019-08-24,9271.13,9271.75,8892.23,9042.08,13750984650
2019-08-25,9042.77,9167.4,8977.78,9097.29,12700255536
2019-08-26,9087.93,9435.25,9087.93,9342.16,16609760859
2019-08-27,9344.46,9351.58,9083.46,9184.28,13311459751
2019-08-28,9200.78,9274.48,8767.69,8799.74,15880872157
2019-08-29,8801.06,8801.06,8503.28,8598.34,15411485578
2019-08-30,8602.54,8786.07,8532.57,8718.02,12348578279
2019-08-31,8717.45,8785.22,8656.78,8746.57,10403255190
2019-09-01,8746.5,8913.1,8703.47,8877.67,10412835971
2019-09-02,8877.13,9477.75,8869.84,9436.46,15730631502
2019-09-03,9435.87,9785.12,9419.95,9681.07,17665184989
2019-09-04,9678.93,9755.4,9474.76,9600.94,15172537667
2019-09-05,9594.65,9642.0,9525.97,9585.36,13188821504
2019-09-06,9586.88,9879.59,9332.86,9302.55,17553807808
2019-09-07,9303.11,9489.66,9298.61,9452.44,13757572158
2019-09-08,9453.21,9522.88,9440.46,9475.27,12405793930
2019-09-09,9476.28,9482.87,9195.5,9355.65,15928586966
2019-09-10,9355.48,9410.89,9076.95,9155.44,13491378250
2019-09-11,9160.7,9249.42,9035.24,9241.63,14008172465
2019-09-12,9240.69,9437.92,9173.33,9416.12,13860393424
2019-09-13,9420.78,9437.03,9231.03,9308.95,12677713410
2019-09-14,9295.35,9364.29,9247.09,9306.71,12101638742
2019-09-15,9305.28,9310.31,9244.04,9336.2,10866163849
2019-09-16,9336.32,9375.89,9257.71,9338.72,13776332504
2019-09-17,9344.7,9299.41,9261.88,9247.51,13819521176
2019-09-18,9253.4,9284.77,9219.46,9246.49,14660255693
2019-09-19,9248.52,9332.09,8922.42,9292.97,18047239238
2019-09-20,9292.89,9311.8,9195.81,9239.48,13370761401
2019-09-21,9241.3,9245.34,9075.29,9092.54,12182959742
2019-09-22,9096.53,9142.21,9004.35,9138.95,11978776314
2019-09-23,9136.75,9138.34,8824.14,8850.28,13776581397
2019-09-24,8850.28,8925.56,7596.95,7826.96,22701120940
2019-09-25,7811.4,7944.52,7568.98,7748.67,19853045710
2019-09-26,7749.28,7789.8,7223.5,7433.73,17632812763
2019-09-27,7428.36,7559.8,7271.26,7541.82,14997033814
2019-09-28,7541.29,7572.68,7426.28,7537.4,12926102470
2019-09-29,7537.51,7551.84,7301.92,7405.6,11911044079
2019-09-30,7405.64,7626.7,7154.35,7609.14,15702454866
2019-10-01,7614.51,7768.81,7555.97,7630.93,13998573192
2019-10-02,7631.78,7657.53,7527.44,7657.53,11975466884
2019-10-03,7655.47,7674.7,7413.2,7525.16,12452803872
2019-10-04,7524.71,7525.22,7427.63,7473.72,11967022550
2019-10-05,7477.56,7482.45,7351.42,7424.63,11112578862
2019-10-06,7423.15,7433.66,7246.53,7272.21,11981277728
2019-10-07,7273.09,7567.12,7201.99,7515.01,16413971354
2019-10-08,7516.13,7590.03,7471.83,7508.35,14227161316
2019-10-09,7509.32,7859.18,7452.04,7824.07,17644697905
2019-10-10,7814.55,7829.59,7686.71,7798.23,16001250003
2019-10-11,7797.13,7918.09,7533.46,7538.51,17759216752
2019-10-12,7532.99,7625.81,7530.89,7554.5,13169334496
2019-10-13,7554.82,7676.48,7500.9,7545.01,12520552918
2019-10-14,7544.85,7607.93,7512.48,7595.38,13741475462
2019-10-15,7594.27,7628.69,7416.81,7435.97,13793224980
2019-10-16,7435.34,7435.2,7210.54,7266.73,14512327589
2019-10-17,7266.99,7309.07,7223.97,7284.27,12865415827
2019-10-18,7281.6,7316.35,7101.64,7138.12,14012291755
2019-10-19,7138.65,7236.08,7112.67,7151.86,12352682776
2019-10-20,7160.14,7421.06,7116.84,7370.44,13898334789
2019-10-21,7373.17,7445.89,7348.23,7392.28,14229761008
2019-10-22,7391.99,7445.14,7255.71,7259.02,15099414522
2019-10-23,7257.25,7274.66,6708.87,6750.25,19710761538
2019-10-24,6745.81,6767.17,6689.85,6748.62,14651566652
2019-10-25,6746.11,7845.34,6736.08,7816.34,25906522539
2019-10-26,7822.55,9044.62,7818.02,8343.46,40157247739
2019-10-27,8340.51,8798.81,8223.94,8617.57,29405554029
2019-10-28,8629.64,8850.37,8340.05,8340.05,27885244605
2019-10-29,8333.1,8577.39,8309.72,8483.1,25578615575
2019-10-30,8478.4,8482.37,8170.74,8253.67,24841122082
2019-10-31,8250.74,8403.75,8083.83,8245.56,23826849281
2019-11-01,8240.55,8305.39,8179.65,8292.36,21780231051
2019-11-02,8291.17,8397.13,8282.04,8349.87,19021882025
2019-11-03,8349.94,8399.2,8185.59,8270.45,18924326413
2019-11-04,8270.67,8541.18,8229.09,8458.52,23517560013
2019-11-05,8458.88,8501.21,8314.56,8436.57,23658103730
2019-11-06,8435.07,8507.76,8406.03,8456.39,20898606220
2019-11-07,8448.73,8464.6,8326.86,8385.04,20538694387
2019-11-08,8383.05,8392.01,7958.79,7990.46,22082304835
2019-11-09,7994.62,8069.35,7979.82,7998.57,15953099477
2019-11-10,7997.58,8260.88,7991.84,8215.49,18678081493
2019-11-11,8216.75,8241.08,7888.77,7936.01,18363916828
2019-11-12,7937.79,8040.51,7886.74,8005.5,18443301326
2019-11-13,8002.21,8023.83,7955.04,8000.46,15936634176
2019-11-14,8003.79,8016.62,7886.23,7902.33,17318828985
2019-11-15,7900.17,7924.18,7676.11,7684.16,19723343312
2019-11-16,7683.41,7774.65,7667.85,7737.34,14926199871
2019-11-17,7736.17,7898.7,7692.28,7759.7,16887781426
2019-11-18,7756.08,7822.42,7467.76,7504.62,19489736313
2019-11-19,7500.87,7595.32,7312.74,7407.73,19032283610
2019-11-20,7405.44,7439.36,7231.39,7245.55,18742210567
2019-11-21,7242.28,7320.98,6868.5,6906.83,20346346877
2019-11-22,6907.57,6958.34,6273.81,6620.43,31069217350
2019-11-23,6620.06,6752.61,6488.72,6712.27,19062111428
2019-11-24,6713.03,6722.05,6377.39,6394.29,27611112896
2019-11-25,6387.09,6647.7,6002.07,6490.0,38766044068
2019-11-26,6489.12,6645.96,6443.58,6548.17,19167694341
2019-11-27,6550.44,6927.12,6336.63,6844.79,21803443903
2019-11-28,6849.48,7021.91,6769.46,6777.56,17300211127
2019-11-29,6780.85,7058.74,6775.44,7043.9,17887987434
2019-11-30,7046.45,7111.99,6821.18,6870.14,15572657481
2019-12-01,6871.95,6871.95,6617.57,6737.86,16989829215
2019-12-02,6737.62,6784.33,6564.73,6610.98,15423272061
2019-12-03,6612.77,6690.27,6528.0,6604.84,13351519852
2019-12-04,6604.82,6797.56,6473.7,6543.5,19547622916
2019-12-05,6544.59,6978.24,6526.3,6707.2,16943884751
2019-12-06,6709.23,6824.45,6664.05,6824.45,16371162807
2019-12-07,6824.7,6863.3,6805.21,6832.81,13974015959
2019-12-08,6828.38,6903.68,6760.34,6839.7,13933669711
2019-12-09,6837.39,6879.58,6657.58,6689.01,16152911546
2019-12-10,6685.6,6708.1,6532.63,6561.18,16451392128
2019-12-11,6560.35,6613.24,6461.86,6483.0,14686713808
2019-12-12,6482.39,6529.78,6436.55,6474.6,16918822377
2019-12-13,6475.97,6553.01,6475.65,6537.19,15400147686
2019-12-14,6536.49,6572.4,6382.09,6406.79,15410302614
2019-12-15,6406.4,6457.51,6226.68,6429.3,15174667036
2019-12-16,6430.52,6432.98,6194.7,6224.84,18149976615
2019-12-17,6223.79,6239.15,5906.78,5954.82,20054517794
2019-12-18,5961.26,6590.21,5884.81,6546.54,28641568535
2019-12-19,6547.25,6609.17,6325.95,6475.34,23288187561
2019-12-20,6480.55,6552.13,6399.55,6516.82,20432789823
2019-12-21,6518.43,6520.8,6421.06,6491.85,17434503033
2019-12-22,6491.88,6785.53,6470.21,6779.71,20880470519
2019-12-23,6777.29,6906.51,6606.18,6631.29,25091080546
2019-12-24,6630.18,6799.91,6558.64,6603.12,20732787200
2019-12-25,6606.03,6633.02,6506.28,6557.32,19432228776
2019-12-26,6557.0,6652.77,6490.02,6521.95,20529956690
2019-12-27,6521.2,6583.69,6465.44,6523.75,20382982030
2019-12-28,6522.8,6621.25,6520.9,6548.72,19119692112
2019-12-29,6548.41,6723.89,6514.6,6638.05,20072704182
2019-12-30,6635.92,6653.48,6490.39,6510.73,20420606561
2019-12-31,6512.02,6537.01,6392.17,6411.46,18866418835
2020-01-01,6412.61,6469.86,6420.14,6417.78,16548264141
2020-01-02,6419.9,6425.73,6206.93,6252.94,18620672983
2020-01-03,6252.01,6634.9,6187.71,6581.74,25190641930
2020-01-04,6582.18,6655.67,6550.04,6640.67,16527874601
2020-01-05,6640.49,6760.61,6628.5,6640.67,17674001715
2020-01-06,6639.89,6950.92,6637.79,6939.71,20791101700
2020-01-07,6939.24,7335.25,6938.83,7320.77,25797010963
2020-01-08,7319.2,7551.09,7160.52,7270.79,28501027543
2020-01-09,7272.98,7272.98,7061.71,7092.75,21646224663
2020-01-10,7092.06,7343.37,6963.04,7343.37,25820153792
2020-01-11,7339.44,7389.95,7219.6,7226.7,22946564430
2020-01-12,7222.86,7374.16,7201.1,7369.64,20603017030
2020-01-13,7367.19,7373.56,7263.32,7313.75,20190373251
2020-01-14,7310.82,7980.1,7310.82,7933.51,40299311377
2020-01-15,7931.34,7973.26,7776.34,7896.19,35955399490
2020-01-16,7901.09,7929.07,7720.05,7833.05,28116699120
2020-01-17,7834.33,8051.61,7790.63,8051.0,32795485000
2020-01-18,8049.35,8125.83,7959.15,8063.27,29157288013
2020-01-19,8062.04,8263.18,7772.28,7847.59,30842637240
2020-01-20,7846.14,7880.93,7722.77,7802.23,23811739272
2020-01-21,7803.45,7896.49,7702.06,7889.41,21737558317
2020-01-22,7887.89,7936.47,7788.62,7823.08,20366964887
2020-01-23,7822.87,7829.36,7541.41,7604.3,23311436253
2020-01-24,7603.44,7719.29,7489.1,7660.26,22129639052
2020-01-25,7655.44,7672.07,7524.65,7589.61,17820070773
2020-01-26,7586.49,7797.86,7551.2,7797.02,20114378449
2020-01-27,7797.46,8148.43,7797.46,8085.5,25996943940
2020-01-28,8087.96,8491.03,8084.23,8490.75,31208880037
2020-01-29,8489.73,8547.8,8425.35,8458.93,27857927450
2020-01-30,8458.38,8657.2,8379.81,8621.29,29356103023
2020-01-31,8620.67,8633.06,8352.56,8427.62,26527473551
2020-02-01,8423.86,8508.27,8394.62,8466.4,23365749350
2020-02-02,8463.65,8534.83,8308.61,8426.54,27806989192
2020-02-03,8426.83,8608.75,8359.59,8400.93,27963062144
2020-02-04,8400.32,8436.4,8247.3,8311.95,27063674305
2020-02-05,8314.17,8821.39,8298.65,8739.87,32021502647
2020-02-06,8743.87,8929.34,8674.96,8860.47,34266801203
2020-02-07,8857.01,8976.77,8857.01,8949.75,31540576719
2020-02-08,8947.13,9022.91,8842.18,9012.29,32131455751
2020-02-09,9011.17,9253.76,8998.84,9238.55,32699760275
2020-02-10,9237.53,9280.79,8931.03,9034.06,36099661865
2020-02-11,9033.4,9354.09,8913.68,9349.3,34480314024
2020-02-12,9343.95,9524.74,9343.95,9495.31,39949166143
2020-02-13,9493.39,9616.43,9319.05,9421.15,45523177582
2020-02-14,9418.54,9523.97,9341.44,9521.36,40014999389
2020-02-15,9522.97,9548.25,9116.95,9130.8,40500122610
2020-02-16,9130.57,9282.72,8976.57,9163.17,40007379236
2020-02-17,9165.14,9170.96,8772.71,8941.85,42446217813
2020-02-18,8942.85,9416.83,8926.11,9395.31,43790789357
2020-02-19,9396.98,9429.61,8891.34,8911.51,43470672713
2020-02-20,8907.75,8920.09,8808.51,8906.88,41644907585
2020-02-21,8909.95,8956.17,8889.69,8930.47,37736163863
2020-02-22,8931.64,8940.9,8851.01,8908.58,33039433770
2020-02-23,8908.71,9166.61,8903.61,9157.43,38001900384
2020-02-24,9154.72,9180.38,8774.88,8895.32,41554210040
2020-02-25,8896.37,8896.53,8549.88,8586.52,39078325581
2020-02-26,8583.38,8606.45,8000.54,8103.85,46323421638
2020-02-27,8108.05,8137.11,7871.55,7986.99,41342183979
2020-02-28,7990.84,8091.2,7724.58,7864.47,40449694441
2020-02-29,7863.34,7957.73,7798.03,7798.03,32456505767
2020-03-01,7798.25,7913.45,7681.69,7748.16,31987458775
2020-03-02,7748.9,8011.31,7721.18,7959.36,38459105569
2020-03-03,7955.52,8006.14,7782.37,7862.49,37923648965
2020-03-04,7863.16,7926.58,7824.54,7861.06,31197955753
2020-03-05,7865.58,8161.13,7862.86,8089.79,35373626416
2020-03-06,8089.38,8091.16,8044.33,8082.74,36173355571
2020-03-07,8081.9,8118.74,7877.32,7894.34,32088707345
2020-03-08,7892.8,7898.23,7117.16,7121.03,35106776668
2020-03-09,7123.7,7184.4,6734.0,6952.21,41182520122
2020-03-10,6950.89,7151.21,6885.31,6989.21,37301166969
2020-03-11,6989.53,7026.17,6775.38,7024.83,34347740131
2020-03-12,7026.77,7037.56,4344.84,4444.24,48262271981
2020-03-13,4486.3,5254.1,3672.95,4993.68,66559039992
2020-03-14,5002.09,5047.54,4598.75,4666.31,32441582859
2020-03-15,4666.94,5213.88,4638.42,4834.84,30483051816
2020-03-16,4828.48,4828.48,4098.81,4493.09,40650795146
2020-03-17,4482.43,4825.01,4462.77,4744.93,35069823257
2020-03-18,4746.28,4885.96,4641.4,4780.42,34566905928
2020-03-19,4786.79,5934.08,4804.69,5808.23,47846030531
2020-03-20,5808.66,6377.58,5498.05,5759.61,50585800132
2020-03-21,5766.8,5925.71,5511.98,5746.33,39480093757
2020-03-22,5746.79,5908.58,5449.43,5452.09,37498720286
2020-03-23,5453.14,5995.93,5412.4,5960.81,43191361899
2020-03-24,5979.69,6254.94,5937.92,6236.6,44654694830
2020-03-25,6240.22,6359.29,6042.19,6135.97,40952090166
2020-03-26,6130.56,6168.28,6032.17,6079.74,31971551465
2020-03-27,6082.4,6139.85,5790.93,5793.7,30971403337
2020-03-28,5791.43,5791.65,5478.52,5589.1,31235359141
2020-03-29,5592.18,5596.51,5322.31,5315.3,25466664426
2020-03-30,5318.44,5899.18,5305.33,5830.16,33641328894
2020-03-31,5830.85,5905.56,5820.58,5839.28,29734409217
2020-04-01,5838.08,6037.45,5677.55,6032.15,36837295841
2020-04-02,6032.15,6542.12,6024.1,6264.63,43949502253
2020-04-03,6268.11,6489.86,6186.55,6232.12,36074898995
2020-04-04,6236.74,6366.46,6197.58,6355.88,30713566062
2020-04-05,6351.27,6370.59,6215.58,6284.36,27308284052
2020-04-06,6281.51,6732.45,6276.03,6732.45,43418654993
2020-04-07,6734.17,6825.35,6550.85,6586.58,40607110827
2020-04-08,6589.22,6776.64,6579.02,6752.57,34584821929
2020-04-09,6756.13,6754.48,6607.08,6683.56,31866087998
2020-04-10,6685.14,6685.14,6213.72,6277.59,39887373495
2020-04-11,6279.37,6333.56,6209.06,6272.31,28551130160
2020-04-12,6271.38,6502.38,6228.41,6377.3,32713603421
2020-04-13,6372.29,6372.29,6111.88,6267.41,35360341049
2020-04-14,6265.8,6342.72,6223.81,6229.05,31052638302
2020-04-15,6231.9,6313.77,6083.4,6091.08,29609672748
2020-04-16,6089.56,6570.78,6018.86,6554.14,43084465668
2020-04-17,6553.9,6591.42,6476.9,6526.13,29901522712
2020-04-18,6522.55,6685.02,6519.75,6673.71,29836487608
2020-04-19,6676.71,6694.73,6590.39,6616.67,28816740031
2020-04-20,6614.32,6662.61,6296.37,6334.22,34742821138
2020-04-21,6332.22,6397.98,6308.22,6337.51,30018639034
2020-04-22,6336.7,6609.26,6326.29,6585.74,30766306550
2020-04-23,6589.53,6947.14,6568.14,6895.33,40371945047
2020-04-24,6899.47,6998.85,6899.47,6977.33,32005501113
2020-04-25,6976.94,7061.93,6950.32,6994.92,30439269017
2020-04-26,6995.1,7116.67,6987.04,7097.45,30562213185
2020-04-27,7097.03,7201.93,7097.03,7201.93,33408252755
2020-04-28,7203.2,7215.64,7139.68,7206.94,30636834630
2020-04-29,7206.62,8159.06,7176.48,8091.74,55349329003
2020-04-30,8088.65,8689.92,7796.78,7911.76,61188997208
2020-05-01,7924.76,8241.46,7920.18,7990.96,39724524727
2020-05-02,7994.83,8118.61,7942.11,8101.85,36175050971
2020-05-03,8097.36,8263.36,7959.78,8119.24,42981980432
2020-05-04,8117.67,8215.24,7906.0,8173.67,41928068001
2020-05-05,8173.83,8307.13,8174.76,8307.33,39814035765
2020-05-06,8311.36,8716.58,8270.38,8582.73,45717626720
2020-05-07,8576.38,9224.35,8460.98,9183.6,56396877911
2020-05-08,9169.43,9215.41,9013.82,8973.58,47208611551
2020-05-09,8971.97,9036.84,8733.1,8745.18,42446696439
2020-05-10,8742.7,8746.72,7652.44,8078.63,58423522765
2020-05-11,8077.8,8345.57,7748.86,7958.57,52848550000
2020-05-12,7966.52,8247.33,7927.35,8117.51,38854531998
2020-05-13,8118.35,8614.5,8118.35,8566.41,42100372008
2020-05-14,8567.65,9062.76,8559.25,9006.84,52213115456
2020-05-15,9007.36,9028.79,8560.07,8619.98,44502489737
2020-05-16,8624.64,8838.07,8557.6,8665.09,33419065012
2020-05-17,8663.17,9077.22,8639.71,8938.74,37050193562
2020-05-18,8943.32,9152.53,8853.36,8911.89,38323740485
2020-05-19,8912.33,8974.27,8741.92,8904.07,35925760777
2020-05-20,8900.68,8961.73,8604.09,8673.23,33285145641
