Date,Open,High,Low,Close,Volume
"Dec 21, 2024",93712.51,95390.98,92460.02,93216.45,49631204857
"Dec 20, 2024",94055.48,94520.07,88670.22,93712.26,101264529548
"Dec 19, 2024",96682.09,98788.65,92200.73,94061.51,93801695974
"Dec 18, 2024",101145.31,101406.33,96653.94,96653.94,90687177291
"Dec 17, 2024",100819.92,103064.85,100334.08,101138.94,65357228227
"Dec 16, 2024",99238.16,102564.65,98434.67,100818.99,86547310403
"Dec 15, 2024",96527.88,99995.70,96388.38,99243.02,48666718241
"Dec 14, 2024",96568.69,97679.94,95823.75,96527.34,38490750885
"Dec 13, 2024",95519.44,97085.26,94807.38,96576.13,54156464084
"Dec 12, 2024",96300.02,97755.14,94824.45,95515.95,68812563704
"Dec 11, 2024",91779.77,97092.86,90887.00,96304.99,81282716855
"Dec 10, 2024",92324.59,93367.95,89685.55,91798.16,99535420901
"Dec 9, 2024",95816.52,95850.07,89399.02,92316.53,104864852263
"Dec 8, 2024",94529.03,95966.37,93440.72,95815.53,41763126790
"Dec 7, 2024",94478.34,95089.81,93640.73,94530.38,41793206456
"Dec 6, 2024",91696.12,96593.71,91192.85,94482.13,89389339517
"Dec 5, 2024",93930.16,98748.67,86885.95,91242.09,140951917557
"Dec 4, 2024",91330.69,94347.06,89961.01,93955.84,73438101624
"Dec 3, 2024",91282.14,91799.45,88955.20,91343.66,63813345434
"Dec 2, 2024",92256.86,93210.81,90090.16,91292.34,69213765532
"Dec 1, 2024",91190.50,92629.28,90537.11,92260.45,34702725191
"Nov 30, 2024",92126.74,92155.60,90890.71,91178.88,29905670387
"Nov 29, 2024",90579.23,93445.26,90325.22,92119.85,51955958927
"Nov 28, 2024",90847.94,91595.11,89885.55,90577.81,49487458042
"Nov 27, 2024",87668.50,92162.29,87477.09,90855.12,67347516699
"Nov 26, 2024",89132.38,90655.00,86667.25,87675.34,87361953618
"Nov 25, 2024",93548.31,94446.95,88260.91,89146.75,77471943067
"Nov 24, 2024",93854.95,94689.16,91944.77,93529.59,49346143967
"Nov 23, 2024",95031.63,95039.24,93331.62,93854.16,42632595888
"Nov 22, 2024",94083.10,95735.16,93446.73,95022.91,75322866292
"Nov 21, 2024",89448.20,94494.22,89235.54,94091.02,101273865560
"Nov 20, 2024",87055.78,90125.23,86453.53,89452.80,68015364614
"Nov 19, 2024",85455.52,88776.50,85360.81,87057.57,70255090885
"Nov 18, 2024",85269.41,87620.64,84590.65,85461.03,71296405243
"Nov 17, 2024",85882.20,86711.63,84272.28,85271.44,43990287295
"Nov 16, 2024",86353.79,87025.44,85441.94,85882.22,42043915403
"Nov 15, 2024",82907.23,87124.09,82648.95,86355.34,74195749949
"Nov 14, 2024",85723.78,86946.72,82300.30,82875.17,83223077947
"Nov 13, 2024",82822.91,88366.57,81282.41,85732.57,116941329895
"Nov 12, 2024",83188.88,84622.53,80155.83,82847.25,125909407287
"Nov 11, 2024",75113.38,84076.44,74940.40,83185.05,110630368977
"Nov 10, 2024",71628.97,76062.24,71432.95,75115.98,77072796601
"Nov 9, 2024",71391.02,71775.66,70694.37,71632.07,27064858855
"Nov 8, 2024",70309.48,72123.94,70156.57,71381.03,51454130570
"Nov 7, 2024",70482.34,71209.09,69331.81,70311.35,58790660026
"Nov 6, 2024",63433.76,71226.38,63436.45,70484.20,110510446003
"Nov 5, 2024",62362.07,64594.29,62034.03,63434.73,42113471835
"Nov 4, 2024",63223.59,63730.98,61413.40,62362.38,37875330820
"Nov 3, 2024",63723.77,63783.80,62281.98,63222.65,32069114785
"Nov 2, 2024",63921.65,64272.45,63505.57,63717.24,16722260141
"Nov 1, 2024",64513.88,65902.70,63222.23,63918.38,45986662542
"Oct 31, 2024",66618.12,66839.52,63943.44,64512.31,37328113057
"Oct 30, 2024",67205.87,67122.67,65933.24,66622.26,37434171457
"Oct 29, 2024",64626.52,68047.30,64458.68,67210.61,54106273662
"Oct 28, 2024",62913.92,64932.87,62625.33,64624.41,35867518690
"Oct 27, 2024",62055.30,63195.25,61892.11,62920.05,15488245193
"Oct 26, 2024",61689.82,62327.91,61441.55,62047.17,18136110792
"Oct 25, 2024",62975.39,63418.80,60664.93,61702.48,38395980249
"Oct 24, 2024",61829.78,63552.08,61630.59,62971.48,29022628293
"Oct 23, 2024",62397.03,62434.42,60517.38,61624.30,29928939303
"Oct 22, 2024",62282.25,62782.16,61551.41,62396.13,29463838245
"Oct 21, 2024",63490.51,63934.13,61679.48,62288.86,34671516441
"Oct 20, 2024",62877.95,63815.77,62646.09,63490.24,17460163273
"Oct 19, 2024",62946.75,63157.40,62565.66,62876.63,13284407201
"Oct 18, 2024",62256.83,63482.58,62020.71,62946.57,33909284728
"Oct 17, 2024",62266.74,62519.50,61630.84,62239.03,30280099412
"Oct 16, 2024",61601.36,62771.87,61327.90,62262.73,35172918772
"Oct 15, 2024",60543.88,62219.60,59440.21,61600.12,44898127982
"Oct 14, 2024",57434.77,60958.46,57170.73,60540.00,40063196377
"Oct 13, 2024",57746.79,57819.63,56682.02,57437.48,16611753637
"Oct 12, 2024",57062.95,57980.58,57061.72,57746.86,15301053177
"Oct 11, 2024",55128.54,57958.81,54931.10,57063.38,27713457550
"Oct 10, 2024",55367.95,56008.52,53929.40,55127.66,27852447819
"Oct 9, 2024",56609.39,56966.24,55131.00,55368.10,25289479266
"Oct 8, 2024",56696.68,57546.80,56374.00,56609.62,25633854870
"Oct 7, 2024",57261.19,58705.38,56612.96,56710.36,31212017518
"Oct 6, 2024",56533.41,57374.74,56304.09,57261.05,13468906393
"Oct 5, 2024",56525.29,56793.87,56181.01,56537.93,12115654225
"Oct 4, 2024",55056.09,56909.77,54787.65,56525.16,26943637745
"Oct 3, 2024",54891.86,55699.74,54243.97,55060.41,32719806950
"Oct 2, 2024",54982.84,56422.36,54310.68,54892.13,36903348604
"Oct 1, 2024",56871.45,57646.93,54388.78,54983.46,45388816903
"Sep 30, 2024",58763.83,58764.18,56454.72,56865.96,33325134809
"Sep 29, 2024",58996.04,59177.39,58586.60,58764.41,13240139908
"Sep 28, 2024",58892.89,59307.64,58593.78,58994.92,13648950558
"Sep 27, 2024",58316.95,59435.67,58057.37,58891.52,28696965977
"Sep 26, 2024",56729.67,58895.39,56273.87,58317.27,32990278655
"Sep 25, 2024",57458.67,57915.52,56549.12,56733.80,22532796971
"Sep 24, 2024",56995.36,57821.80,56482.06,57458.12,26751908408
"Sep 23, 2024",57034.21,57982.63,56127.72,56998.03,28260853488
"Sep 22, 2024",56753.77,57330.30,55939.40,57039.24,18087449312
"Sep 21, 2024",56538.30,56884.97,56184.29,56752.01,12898809369
"Sep 20, 2024",56401.88,57419.04,55883.74,56546.02,31477054203
"Sep 19, 2024",55471.37,57247.21,55652.50,56401.01,38272700040
"Sep 18, 2024",54212.79,55482.98,53269.66,55470.04,36881876814
"Sep 17, 2024",52287.54,55144.87,51809.77,54212.37,34226777263
"Sep 16, 2024",53380.28,53393.90,51691.58,52287.54,28782355555
"Sep 15, 2024",54131.32,54483.99,52944.66,53378.13,16343638904
"Sep 14, 2024",54628.32,54707.33,53704.36,54135.28,14821341085
"Sep 13, 2024",52469.36,54699.48,52003.34,54630.29,29303759863
"Sep 12, 2024",52081.30,53060.17,52069.43,52466.37,30540651366
"Sep 11, 2024",52313.37,52624.40,50492.49,52081.30,33649403632
"Sep 10, 2024",51668.76,52625.76,51110.40,52311.94,26186164220
"Sep 9, 2024",49475.47,52586.83,49309.92,51668.25,31369187847
"Sep 8, 2024",48825.19,49876.23,48379.59,49466.16,16477684792
"Sep 7, 2024",48645.89,49447.55,48457.42,48817.76,17187742401
"Sep 6, 2024",50542.32,51322.48,47447.13,48645.59,44509439089
"Sep 5, 2024",52321.26,52616.27,50134.97,50542.59,27926228591
"Sep 4, 2024",51981.64,52798.27,50391.56,52321.11,32155085940
"Sep 3, 2024",53406.46,54037.34,51976.95,51982.25,24136933123
"Sep 2, 2024",51904.46,53677.03,51684.05,53412.14,24429275142
"Sep 1, 2024",53315.66,53399.08,51800.21,51903.13,22266274744
"Aug 31, 2024",53446.22,53731.11,53130.98,53315.75,11214201177
"Aug 30, 2024",53598.39,54040.53,52274.16,53448.02,29194847697
"Aug 29, 2024",53060.68,55226.28,53060.27,53598.01,29083150675
"Aug 28, 2024",53240.73,54091.19,52101.20,53060.82,36216894051
"Aug 27, 2024",56320.29,56604.24,51962.19,53237.34,34985578636
"Aug 26, 2024",57502.07,57628.97,56290.14,56321.14,24794333199
"Aug 25, 2024",57336.19,58089.57,57029.89,57494.31,16826131344
"Aug 24, 2024",57222.32,57583.59,56839.05,57338.54,19146427674
"Aug 23, 2024",54318.28,57975.00,54310.27,57213.83,37964859067
"Aug 22, 2024",54834.03,55146.20,53681.62,54319.14,24851917265
"Aug 21, 2024",53034.35,55455.33,52875.51,54840.20,29341679412
"Aug 20, 2024",53667.26,55436.89,52739.36,53032.38,28409666438
"Aug 19, 2024",53045.22,53776.29,52430.46,53667.26,23373723141
"Aug 18, 2024",53907.56,54627.85,53013.20,53048.17,16091723369
"Aug 17, 2024",53386.69,54112.92,53315.35,53917.39,12318980617
"Aug 16, 2024",52458.65,54308.30,52027.34,53387.21,26606479153
"Aug 15, 2024",53338.61,54466.45,51189.16,52458.49,32519571132
"Aug 14, 2024",55121.02,55959.74,53082.84,53342.25,27209714386
"Aug 13, 2024",54275.97,56103.04,53564.70,55119.67,27580675923
"Aug 12, 2024",53807.81,55526.20,52791.11,54274.42,33905114288
"Aug 11, 2024",55782.25,56545.39,53458.43,53807.89,20856015121
"Aug 10, 2024",55732.81,56266.77,55189.35,55783.09,14411993673
"Aug 9, 2024",56553.72,56575.39,54538.68,55731.79,30598921216
"Aug 8, 2024",50358.80,57400.89,50099.95,56537.16,41501237507
"Aug 7, 2024",51291.25,52864.20,50001.53,50356.45,38103157719
"Aug 6, 2024",49304.25,52206.23,49287.75,51285.46,45122317379
"Aug 5, 2024",53260.41,53407.98,45038.38,49304.35,99529351463
"Aug 4, 2024",55582.03,55936.45,52407.67,53266.54,29108317988
"Aug 3, 2024",56238.09,56930.71,54812.95,55585.70,29087204906
"Aug 2, 2024",60589.10,60758.83,56027.56,56238.33,39431231452
"Aug 1, 2024",59706.91,60792.93,57700.47,60592.81,37988354620
"Jul 31, 2024",61208.77,61618.93,59605.73,59700.82,28910966881
"Jul 30, 2024",61758.85,61893.39,60429.57,61208.53,29013963677
"Jul 29, 2024",62897.30,64706.28,61485.96,61759.64,37692361533
"Jul 28, 2024",62372.84,62826.50,61707.96,62894.37,16625876181
"Jul 27, 2024",62461.96,63835.25,61357.86,62377.15,31910863580
"Jul 26, 2024",60610.50,62734.01,60576.84,62462.19,28041948352
"Jul 25, 2024",60317.09,60950.96,58540.13,60615.49,35309008904
"Jul 24, 2024",60764.32,61788.49,60107.03,60313.64,25345240793
"Jul 23, 2024",62066.50,62232.25,60349.63,60764.15,32816997090
"Jul 22, 2024",62531.99,62859.70,61202.59,62066.91,39166809666
"Jul 21, 2024",61667.26,62803.11,60475.16,62533.41,24454023981
"Jul 20, 2024",61243.31,62076.59,60866.63,61666.10,17471952936
"Jul 19, 2024",58687.76,61991.38,58147.61,61243.52,33971537474
"Jul 18, 2024",58593.97,59616.01,58057.26,58689.36,24989148041
"Jul 17, 2024",59705.81,60625.68,58468.18,58606.82,29729053556
"Jul 16, 2024",59444.95,59950.38,57324.96,59710.68,38173719410
"Jul 15, 2024",55865.87,59523.62,55767.80,59523.62,34954813353
"Jul 14, 2024",54233.09,56315.96,54233.09,55840.46,20414718898
"Jul 13, 2024",53022.69,54747.57,52919.87,54239.23,15640366317
"Jul 12, 2024",52732.22,53675.35,52064.09,53014.20,23444399780
"Jul 11, 2024",53293.23,54470.62,52703.20,52735.64,26400327985
"Jul 10, 2024",53661.79,54865.39,52794.49,53304.87,24163639404
"Jul 9, 2024",52355.41,53868.98,51992.19,53638.98,25751413876
"Jul 8, 2024",51588.48,53641.80,50180.13,52355.88,36716135201
"Jul 7, 2024",53723.95,53845.43,51533.50,51588.05,18985220388
"Jul 6, 2024",52233.21,53939.00,51661.54,53783.09,19012340592
"Jul 5, 2024",52747.30,53154.91,49641.95,52236.25,51088657999
"Jul 4, 2024",55737.45,55970.57,52577.32,52705.57,38064252679
"Jul 3, 2024",57716.12,57848.87,55096.45,55762.27,27575089101
"Jul 2, 2024",58532.66,58897.38,57532.44,57711.18,18748862933
"Jul 1, 2024",58381.41,59454.21,58108.07,58539.71,23720993909
"Jun 30, 2024",56798.02,58574.42,56563.21,58385.77,16146160398
"Jun 29, 2024",56267.64,56993.14,56250.01,56797.03,11802893999
"Jun 28, 2024",57539.89,58133.25,56002.79,56267.89,23276558233
"Jun 27, 2024",56937.73,58109.39,56659.95,57532.42,19828220539
"Jun 26, 2024",57696.85,58260.41,56849.78,56937.78,21072438187
"Jun 25, 2024",56154.32,58101.53,56129.59,57710.82,27266985323
"Jun 24, 2024",59107.26,59203.07,54586.43,56164.69,40207863572
"Jun 23, 2024",60087.88,60314.90,59114.23,59114.23,10451495555
"Jun 22, 2024",59964.35,60569.00,59820.48,60091.26,9219732548
"Jun 21, 2024",60561.73,60688.70,58721.99,59947.83,24493247076
"Jun 20, 2024",60443.93,61926.03,60270.00,60553.01,23950001054
"Jun 19, 2024",60665.87,61182.74,60207.54,60443.93,19636207985
"Jun 18, 2024",61909.55,61970.74,59664.02,60660.36,36765763102
"Jun 17, 2024",62262.56,62610.04,60744.67,61908.91,27938826633
"Jun 16, 2024",61758.18,62487.21,61598.53,62264.93,12409379757
"Jun 15, 2024",61558.48,61956.76,61461.86,61759.71,13175889209
"Jun 14, 2024",62163.14,63043.31,60794.69,61562.54,25557109580
"Jun 13, 2024",63111.36,63225.63,61666.10,62171.37,26966473859
"Jun 12, 2024",62682.46,64536.20,62294.88,63109.58,31903764550
"Jun 11, 2024",64577.87,64622.05,61623.63,62692.38,34558574738
"Jun 10, 2024",64612.16,65268.88,64397.23,64581.77,19136704712
"Jun 9, 2024",64120.97,64652.77,63994.53,64615.58,12556127271
"Jun 8, 2024",64145.66,64339.18,64040.70,64128.63,13196800577
"Jun 7, 2024",64966.06,66006.16,63426.63,64162.70,33485109028
"Jun 6, 2024",65369.98,65801.92,64382.19,64964.21,23158107329
"Jun 5, 2024",64848.36,66078.86,64785.85,65369.97,30173802522
"Jun 4, 2024",63082.09,65270.68,63059.18,64847.83,30462714742
"Jun 3, 2024",62430.74,64715.66,61025.21,63082.29,29706470423
"Jun 2, 2024",62368.41,63012.16,62034.82,62428.63,15766277926
"Jun 1, 2024",62146.36,62487.69,62064.17,62365.33,10723063091
"May 31, 2024",63115.08,63479.88,61443.27,62159.42,25224290872
"May 30, 2024",62563.43,64113.77,62089.73,63117.36,27244576509
"May 29, 2024",62938.43,63456.36,62116.93,62565.29,24725995652
"May 28, 2024",63887.38,63950.62,61920.11,62938.32,30155171478
"May 27, 2024",63153.57,64998.27,62826.30,63889.55,23818670894
"May 26, 2024",63846.85,64069.87,62870.39,63159.02,14406071421
"May 25, 2024",63138.10,64137.25,63127.87,63848.38,14262860908
"May 24, 2024",62829.24,63803.39,61568.41,63137.34,26901290234
"May 23, 2024",63851.91,64533.09,61384.23,62830.57,38750865478
"May 22, 2024",64617.14,65168.72,63721.45,63852.87,30301891227
"May 21, 2024",65782.91,66252.12,63734.50,64618.26,43239442691
"May 20, 2024",60959.94,65831.50,60778.59,65787.64,40376543667
"May 19, 2024",61526.00,62143.09,60640.25,60959.60,17704373950
"May 18, 2024",61643.91,61939.07,61273.75,61528.64,15361089778
"May 17, 2024",60021.86,62074.78,59967.20,61630.73,25764950378
"May 16, 2024",60850.47,61380.84,59442.72,60022.12,29051620412
"May 15, 2024",56920.70,61030.44,56706.10,60860.93,36566767037
"May 14, 2024",58284.11,58490.94,56532.76,56919.59,26064634497
"May 13, 2024",57056.90,58734.65,56426.62,58284.73,25842226838
"May 12, 2024",56401.17,57303.45,56204.48,57054.28,12813602353
"May 11, 2024",56401.04,57011.31,56122.03,56401.36,12842168746
"May 10, 2024",58482.93,58856.88,55880.79,56400.50,25796046718
"May 9, 2024",56938.72,58792.46,56521.28,58478.08,23607665704
"May 8, 2024",57984.94,58638.60,56641.48,56935.68,24275174693
"May 7, 2024",58644.23,59816.35,57941.53,57986.96,24122062496
"May 6, 2024",59524.00,60813.46,58253.73,58643.47,26644936274
"May 5, 2024",59333.73,59975.96,58463.45,59517.32,17006394964
"May 4, 2024",58403.75,59893.24,58132.89,59332.82,19149206887
"May 3, 2024",55098.91,58802.59,54857.69,58402.65,30805199204
"May 2, 2024",54351.93,55570.62,53123.61,55099.96,30485709223
"May 1, 2024",56824.01,56993.88,53030.48,54352.21,45195332228
"Apr 30, 2024",59580.37,60387.81,55395.80,56849.66,35477414710
"Apr 29, 2024",58938.06,59881.77,57772.57,59581.96,24858897199
"Apr 28, 2024",59293.69,60133.19,58665.86,58944.48,16189827934
"Apr 27, 2024",59611.00,59748.80,58370.86,59289.61,18259036101
"Apr 26, 2024",60115.07,60560.90,59246.27,59615.05,22571762071
"Apr 25, 2024",60070.41,60831.47,58749.97,60111.65,29976524832
"Apr 24, 2024",62049.52,62655.84,59439.68,60072.16,28296077449
"Apr 23, 2024",62731.38,63032.96,61737.58,62048.16,22715154524
"Apr 22, 2024",60927.68,63113.46,60496.62,62729.30,26544206489
"Apr 21, 2024",60954.55,61639.59,60245.77,60919.24,19240933719
"Apr 20, 2024",59883.78,61376.26,59247.25,60956.07,21662346331
"Apr 19, 2024",59675.08,61440.46,56170.07,59876.71,46818669689
"Apr 18, 2024",57432.19,60151.75,56914.77,59676.96,33831742410
"Apr 17, 2024",60099.34,60729.52,56185.28,57433.48,39286364669
"Apr 16, 2024",59689.93,60616.80,58076.43,60080.53,40342061721
"Apr 15, 2024",61748.66,62753.17,58671.12,59696.43,41032259716
"Apr 14, 2024",59894.34,61824.80,58364.64,61747.79,46104460061
"Apr 13, 2024",63039.50,63736.66,57157.35,59880.50,49605031852
"Apr 12, 2024",65318.22,66471.41,61312.27,63046.52,41404315168
"Apr 11, 2024",65706.01,66326.52,64987.87,65317.50,28111998916
"Apr 10, 2024",63671.52,66185.78,62786.42,65717.31,35674618252
"Apr 9, 2024",65949.61,66052.11,62849.07,63670.39,33545678294
"Apr 8, 2024",64045.22,67173.07,63800.72,65948.55,34305334170
"Apr 7, 2024",63536.91,64784.74,63494.97,64045.22,19579360407
"Apr 6, 2024",62562.58,64212.42,62240.86,63535.99,18414292073
"Apr 5, 2024",63226.89,63377.66,61056.59,62559.88,31122617757
"Apr 4, 2024",60874.72,63814.68,60044.43,63220.51,31781071439
"Apr 3, 2024",60777.84,61905.25,59960.01,60879.44,31821542739
"Apr 2, 2024",64923.26,64926.39,60031.17,60778.12,47088030248
"Apr 1, 2024",66090.05,66098.02,63459.89,64920.58,32481203376
"Mar 31, 2024",64488.06,66131.09,64466.85,66090.20,18577076876
"Mar 30, 2024",64715.53,65143.35,64444.81,64485.77,15861182173
"Mar 29, 2024",65552.34,65781.19,64015.41,64714.96,23361674571
"Mar 28, 2024",64226.45,66244.17,63657.72,65552.48,31851886037
"Mar 27, 2024",64611.41,66307.73,63196.18,64228.83,37754873033
"Mar 26, 2024",64529.83,65943.65,63961.27,64607.66,33242207017
"Mar 25, 2024",62211.84,65645.14,61400.98,64555.20,39401980746
"Mar 24, 2024",59005.96,62557.82,58780.42,62211.91,25174349775
"Mar 23, 2024",58759.12,60760.97,58055.30,58998.09,22783349644
"Mar 22, 2024",60290.03,61475.00,57444.88,58737.05,38128358668
"Mar 21, 2024",62090.27,62374.55,59476.64,60291.38,40948610730
"Mar 20, 2024",57015.38,62323.01,55955.75,62092.18,61067236556
"Mar 19, 2024",62129.68,62630.52,56642.95,56999.38,68326075351
"Mar 18, 2024",62820.52,63275.13,61246.18,62122.75,45304643119
"Mar 17, 2024",59976.73,63235.27,59223.55,62838.26,41086480972
"Mar 16, 2024",63719.65,64319.99,59503.88,59975.61,43012848654
"Mar 15, 2024",65595.53,66513.57,60287.11,63730.01,71917756863
"Mar 14, 2024",66720.08,67416.49,63001.46,65603.54,54759158986
"Mar 13, 2024",65418.57,67372.18,65274.69,66723.85,44017130178
"Mar 12, 2024",65984.32,66760.81,62943.26,65417.82,57248192058
"Mar 11, 2024",63073.67,66681.35,61394.55,65983.20,60121474891
"Mar 10, 2024",62594.44,63969.63,62389.56,63072.97,32609410343
"Mar 9, 2024",62410.77,62752.34,62185.86,62593.18,19746552762
"Mar 8, 2024",61124.92,63992.13,60486.02,62411.54,54098645569
"Mar 7, 2024",60650.28,62190.43,60234.29,61113.41,42908783273
"Mar 6, 2024",58749.22,62247.25,57910.90,60656.76,63082253938
"Mar 5, 2024",62964.80,63662.92,54662.06,58772.39,94700013077
"Mar 4, 2024",58233.41,63129.39,57511.95,62955.00,65110966484
"Mar 3, 2024",57196.22,58333.54,56605.00,58261.41,24214782930
"Mar 2, 2024",57565.11,57590.04,56851.10,57194.62,22026367161
"Mar 1, 2024",56605.78,58275.36,56197.53,57573.39,37053841004
"Feb 29, 2024",57664.06,58686.82,55980.44,56633.84,60611481553
"Feb 28, 2024",52642.78,58946.12,52349.31,57669.23,76799525876
"Feb 27, 2024",50246.90,53062.32,50227.89,52655.95,45896050163
"Feb 26, 2024",47815.26,50642.29,46983.77,50249.70,31404136534
"Feb 25, 2024",47602.43,47991.02,47349.80,47817.75,14246672819
"Feb 24, 2024",46837.28,47712.27,46697.95,47607.86,14007949994
"Feb 23, 2024",47372.79,47563.90,46676.10,46833.20,19780407304
"Feb 22, 2024",47923.29,48060.16,47013.47,47392.25,23475734895
"Feb 21, 2024",48356.89,48447.18,46835.65,47908.99,26454709694
"Feb 20, 2024",48050.09,48954.85,46978.16,48367.38,30854694565
"Feb 19, 2024",48345.03,48653.57,47961.47,48051.41,19824256609
"Feb 18, 2024",47937.66,48567.26,47540.27,48333.65,16316334143
"Feb 17, 2024",48401.34,48429.40,47016.89,47938.61,18566635635
"Feb 16, 2024",48211.87,48887.42,47948.54,48399.97,26149030201
"Feb 15, 2024",48300.74,49030.91,47686.43,48212.64,35797869001
"Feb 14, 2024",46442.98,48542.08,46022.78,48291.34,36438018997
"Feb 13, 2024",46362.66,46758.02,45174.01,46451.38,33238143997
"Feb 12, 2024",44726.46,46671.14,44319.14,46378.32,32038925926
"Feb 11, 2024",44293.78,45004.95,44153.24,44724.18,17888096185
"Feb 10, 2024",43723.11,44643.54,43492.96,44295.92,15205677486
"Feb 9, 2024",42028.77,44635.87,42007.20,43717.24,36456475765
"Feb 8, 2024",41141.05,42291.10,41141.05,42032.65,24267239777
"Feb 7, 2024",40057.26,41161.21,39758.71,41128.16,19605874860
"Feb 6, 2024",39713.82,40324.84,39579.38,40052.29,15616166337
"Feb 5, 2024",39497.73,40479.92,39235.15,39715.00,17424025115
"Feb 4, 2024",39815.46,39880.19,39289.18,39503.26,13731491707
"Feb 3, 2024",39991.44,40153.47,39719.03,39812.97,10343279551
"Feb 2, 2024",39613.89,40213.44,39394.47,39992.27,17228088847
"Feb 1, 2024",39401.63,39771.87,38747.30,39612.18,19701317928
"Jan 31, 2024",39606.19,40293.89,39121.91,39413.52,22837367991
"Jan 30, 2024",39967.28,40434.33,39385.57,39612.05,21988487304
"Jan 29, 2024",38765.41,39965.38,38701.78,39956.22,19077561931
"Jan 28, 2024",38777.39,39395.10,38431.58,38769.72,15549147600
"Jan 27, 2024",38491.57,38841.38,38137.78,38771.81,10514898011
"Jan 26, 2024",36822.54,38862.69,36734.70,38492.72,23563248548
"Jan 25, 2024",36829.87,36968.47,36444.65,36819.77,17049792852
"Jan 24, 2024",36728.74,37141.24,36305.70,36831.27,20548650512
"Jan 23, 2024",36327.58,36831.73,35454.13,36699.23,26935315403
"Jan 22, 2024",38151.49,38205.15,36241.13,36317.15,28808107460
"Jan 21, 2024",38214.84,38383.46,38102.64,38144.27,8579009413
"Jan 20, 2024",38171.83,38404.12,38008.81,38209.43,10625574894
"Jan 19, 2024",37933.79,38683.20,37031.35,38166.16,23616244981
"Jan 18, 2024",39262.66,39384.75,37389.37,37918.72,23174989410
"Jan 17, 2024",39648.71,39708.31,38844.63,39262.97,19153733750
"Jan 16, 2024",38828.93,40061.85,38703.34,39669.71,22119531074
"Jan 15, 2024",38112.51,39562.13,38103.70,38840.46,20392557029
"Jan 14, 2024",39075.40,39279.10,38120.48,38186.70,16008261347
"Jan 13, 2024",39036.35,39433.30,38730.53,39075.51,18790462489
"Jan 12, 2024",42208.08,42365.24,38219.42,39085.34,39522714682
"Jan 11, 2024",42514.04,44721.18,41601.87,42220.64,41733631991
"Jan 10, 2024",42189.86,43423.05,40645.23,42488.26,45665538159
"Jan 9, 2024",42911.46,43821.16,41395.75,42206.50,36426685220
"Jan 8, 2024",40166.35,43114.43,39537.63,42895.81,39037959858
"Jan 7, 2024",40164.00,40606.17,39920.16,40161.22,17666926685
"Jan 6, 2024",40328.76,40373.19,39686.30,40155.54,14690041790
"Jan 5, 2024",40372.01,40487.90,39058.86,40313.91,29517944389
"Jan 4, 2024",39222.97,40898.18,39071.60,40360.08,27815518796
"Jan 3, 2024",41092.61,41576.95,37371.32,39215.98,42413930730
"Jan 2, 2024",40036.55,41609.73,40027.32,41089.29,35950434827
"Jan 1, 2024",38305.47,40025.59,38219.16,40018.61,16696095504
"Dec 31, 2023",38127.71,38768.88,37988.55,38291.84,14855969946
"Dec 30, 2023",38073.13,38518.49,37588.73,38132.05,14485028393
"Dec 29, 2023",38503.35,38997.98,37469.18,38080.05,23517721045
"Dec 28, 2023",39131.11,39415.76,38211.79,38515.29,20773907848
"Dec 27, 2023",38502.81,39345.34,38217.79,39108.30,22740505379
"Dec 26, 2023",39568.43,39571.45,37778.32,38504.56,27190965041
"Dec 25, 2023",39040.18,39672.84,38850.48,39580.50,19163344467
"Dec 24, 2023",39657.52,39868.91,38848.81,39045.21,17092267976
"Dec 23, 2023",39916.29,39919.46,39316.95,39667.65,12250301745
"Dec 22, 2023",39857.91,40339.13,39388.53,39903.32,19071527621
"Dec 21, 2023",39881.29,40253.83,39572.25,39858.06,20399842399
"Dec 20, 2023",38491.55,40396.60,38496.05,39885.06,25463821399
"Dec 19, 2023",39036.51,39706.42,38110.69,38499.95,21104124796
"Dec 18, 2023",37951.53,39111.37,37145.33,39020.06,23092100323
"Dec 17, 2023",38718.52,38831.63,37892.55,37966.64,15308580792
"Dec 16, 2023",38445.00,39111.64,38248.25,38722.19,13188545203
"Dec 15, 2023",39139.05,39227.50,38217.65,38437.68,18003791136
"Dec 14, 2023",39405.71,39434.05,38240.78,39135.16,23266563571
"Dec 13, 2023",38402.04,39931.86,37712.34,39411.66,24624174259
"Dec 12, 2023",38306.58,38979.16,37697.57,38385.14,22947173736
"Dec 11, 2023",40678.36,40690.40,37380.94,38311.31,37743607791
"Dec 10, 2023",40588.68,40909.80,40495.07,40666.92,12076134189
"Dec 9, 2023",41007.89,41176.12,40495.14,40586.46,16121172681
"Dec 8, 2023",40123.34,41539.38,39986.85,40995.44,22667680509
"Dec 7, 2023",40653.47,40928.07,39797.62,40122.91,25612353182
"Dec 6, 2023",40831.86,40977.66,40308.88,40632.40,27780665117
"Dec 5, 2023",38742.20,41131.79,38325.33,40832.43,33636384491
"Dec 4, 2023",36724.97,39106.96,36724.97,38736.51,36776645956
"Dec 3, 2023",36257.20,36873.02,36097.33,36724.75,14486279586
"Dec 2, 2023",35518.93,36447.09,35485.25,36260.98,14268788411
"Dec 1, 2023",34629.85,35832.48,34523.88,35518.44,21586052430
"Nov 30, 2023",34502.38,34753.73,34433.92,34625.02,16632736550
"Nov 29, 2023",34374.55,34911.05,34278.88,34499.99,18889675827
"Nov 28, 2023",33988.20,34916.31,33688.13,34379.07,19716407904
